"id","gender","birthday","age","abonoment_type","visit_per_week","attend_group_lesson","avg_time_check_in","avg_time_check_out","avg_time_in_gym","drink_abo","personal_training","uses_sauna","name_personal_trainer","lesson","drink","day_of_week"
75,"Female","1996-11-30 00:00:00","27.0","Standard","5.0","","09:57:00","12:22:00","145.0","","","","","","","Fri"
75,"Female","1996-11-30 00:00:00","27.0","Standard","5.0","","09:57:00","12:22:00","145.0","","","","","","","Mon"
75,"Female","1996-11-30 00:00:00","27.0","Standard","5.0","","09:57:00","12:22:00","145.0","","","","","","","Sat"
75,"Female","1996-11-30 00:00:00","27.0","Standard","5.0","","09:57:00","12:22:00","145.0","","","","","","","Thu"
75,"Female","1996-11-30 00:00:00","27.0","Standard","5.0","","09:57:00","12:22:00","145.0","","","","","","","Tue"
76,"Male","2004-06-09 00:00:00","20.0","Premium","1.0","","15:33:00","17:01:00","88.0","",1,1,"Mike","","","Sun"
77,"Female","2007-04-19 00:00:00","17.0","Premium","2.0","","15:54:00","16:46:00","52.0","",1,"","Hanna","","","Mon"
77,"Female","2007-04-19 00:00:00","17.0","Premium","2.0","","15:54:00","16:46:00","52.0","",1,"","Hanna","","","Tue"
78,"Male","1990-10-24 00:00:00","33.0","Premium","2.0",1,"16:16:00","18:03:00","107.0",1,1,"","Mike","Zumba","berry_boost","Mon"
78,"Male","1990-10-24 00:00:00","33.0","Premium","2.0",1,"16:16:00","18:03:00","107.0",1,1,"","Mike","Spinning","","Sun"
78,"Male","1990-10-24 00:00:00","33.0","Premium","2.0",1,"16:16:00","18:03:00","107.0",1,1,"","Mike","BodyBalance","",""
79,"Female","1981-04-24 00:00:00","43.0","Standard","5.0",1,"12:44:00","15:44:00","180.0","","","","","XCore","","Fri"
79,"Female","1981-04-24 00:00:00","43.0","Standard","5.0",1,"12:44:00","15:44:00","180.0","","","","","","","Sat"
79,"Female","1981-04-24 00:00:00","43.0","Standard","5.0",1,"12:44:00","15:44:00","180.0","","","","","","","Thu"
79,"Female","1981-04-24 00:00:00","43.0","Standard","5.0",1,"12:44:00","15:44:00","180.0","","","","","","","Tue"
79,"Female","1981-04-24 00:00:00","43.0","Standard","5.0",1,"12:44:00","15:44:00","180.0","","","","","","","Wed"
80,"Female","1988-09-23 00:00:00","36.0","Standard","2.0",1,"18:19:00","20:02:00","103.0","",1,1,"Jeffrey","Yoga","","Fri"
80,"Female","1988-09-23 00:00:00","36.0","Standard","2.0",1,"18:19:00","20:02:00","103.0","",1,1,"Jeffrey","LesMiles","","Tue"
80,"Female","1988-09-23 00:00:00","36.0","Standard","2.0",1,"18:19:00","20:02:00","103.0","",1,1,"Jeffrey","Spinning","",""
81,"Male","1978-10-15 00:00:00","45.0","Standard","2.0","","12:35:00","15:18:00","163.0",1,1,1,"Mike","","berry_boost","Mon"
81,"Male","1978-10-15 00:00:00","45.0","Standard","2.0","","12:35:00","15:18:00","163.0",1,1,1,"Mike","","","Sat"
82,"Male","1981-11-06 00:00:00","42.0","Standard","3.0",1,"18:55:00","21:00:00","125.0","","","","","Running","","Sun"
82,"Male","1981-11-06 00:00:00","42.0","Standard","3.0",1,"18:55:00","21:00:00","125.0","","","","","Kickboxen","","Thu"
82,"Male","1981-11-06 00:00:00","42.0","Standard","3.0",1,"18:55:00","21:00:00","125.0","","","","","","","Wed"
83,"Male","1995-04-02 00:00:00","29.0","Premium","1.0","","08:33:00","09:57:00","84.0",1,"","","","","coconut_pineapple","Mon"
84,"Male","2006-07-30 00:00:00","18.0","Standard","3.0",1,"09:15:00","10:04:00","49.0",1,"","","","Yoga","black_currant","Sun"
84,"Male","2006-07-30 00:00:00","18.0","Standard","3.0",1,"09:15:00","10:04:00","49.0",1,"","","","HIT","lemon","Thu"
84,"Male","2006-07-30 00:00:00","18.0","Standard","3.0",1,"09:15:00","10:04:00","49.0",1,"","","","","","Tue"
85,"Female","1992-04-27 00:00:00","32.0","Premium","2.0",1,"19:07:00","22:00:00","173.0","","","","","HIT","","Sat"
85,"Female","1992-04-27 00:00:00","32.0","Premium","2.0",1,"19:07:00","22:00:00","173.0","","","","","","","Sun"
86,"Female","1997-02-09 00:00:00","27.0","Standard","3.0",1,"20:29:00","21:35:00","66.0","",1,"","Chantal","BodyPump","","Mon"
86,"Female","1997-02-09 00:00:00","27.0","Standard","3.0",1,"20:29:00","21:35:00","66.0","",1,"","Chantal","BodyBalance","","Sun"
86,"Female","1997-02-09 00:00:00","27.0","Standard","3.0",1,"20:29:00","21:35:00","66.0","",1,"","Chantal","XCore","","Tue"
87,"Male","1977-06-27 00:00:00","47.0","Premium","3.0",1,"12:51:00","14:37:00","106.0","",1,1,"Chantal","Kickboxen","","Fri"
87,"Male","1977-06-27 00:00:00","47.0","Premium","3.0",1,"12:51:00","14:37:00","106.0","",1,1,"Chantal","HIT","","Sat"
87,"Male","1977-06-27 00:00:00","47.0","Premium","3.0",1,"12:51:00","14:37:00","106.0","",1,1,"Chantal","BodyPump","","Tue"
88,"Female","2008-10-05 00:00:00","16.0","Premium","2.0","","11:29:00","13:03:00","94.0",1,"",1,"","","passion_fruit","Sat"
88,"Female","2008-10-05 00:00:00","16.0","Premium","2.0","","11:29:00","13:03:00","94.0",1,"",1,"","","black_currant","Sun"
89,"Female","1984-12-21 00:00:00","39.0","Standard","4.0",1,"10:34:00","11:27:00","53.0","","",1,"","Yoga","","Fri"
89,"Female","1984-12-21 00:00:00","39.0","Standard","4.0",1,"10:34:00","11:27:00","53.0","","",1,"","","","Mon"
89,"Female","1984-12-21 00:00:00","39.0","Standard","4.0",1,"10:34:00","11:27:00","53.0","","",1,"","","","Sat"
89,"Female","1984-12-21 00:00:00","39.0","Standard","4.0",1,"10:34:00","11:27:00","53.0","","",1,"","","","Wed"
90,"Female","1978-08-24 00:00:00","46.0","Standard","1.0","","11:13:00","13:19:00","126.0",1,"",1,"","","lemon","Sat"
90,"Female","1978-08-24 00:00:00","46.0","Standard","1.0","","11:13:00","13:19:00","126.0",1,"",1,"","","berry_boost",""
91,"Female","2003-03-08 00:00:00","21.0","Premium","3.0","","13:04:00","14:21:00","77.0",1,"","","","","berry_boost","Mon"
91,"Female","2003-03-08 00:00:00","21.0","Premium","3.0","","13:04:00","14:21:00","77.0",1,"","","","","","Sat"
91,"Female","2003-03-08 00:00:00","21.0","Premium","3.0","","13:04:00","14:21:00","77.0",1,"","","","","","Sun"
92,"Male","1993-08-17 00:00:00","31.0","Standard","1.0",1,"14:37:00","15:25:00","48.0","",1,"","Chantal","Running","","Sun"
93,"Female","1984-06-06 00:00:00","40.0","Standard","4.0",1,"09:55:00","10:43:00","48.0","","",1,"","BodyPump","","Mon"
93,"Female","1984-06-06 00:00:00","40.0","Standard","4.0",1,"09:55:00","10:43:00","48.0","","",1,"","Spinning","","Sat"
93,"Female","1984-06-06 00:00:00","40.0","Standard","4.0",1,"09:55:00","10:43:00","48.0","","",1,"","Pilates","","Sun"
93,"Female","1984-06-06 00:00:00","40.0","Standard","4.0",1,"09:55:00","10:43:00","48.0","","",1,"","","","Wed"
94,"Female","1983-06-03 00:00:00","41.0","Standard","2.0",1,"16:43:00","18:46:00","123.0",1,1,1,"Chantal","BodyPump","coconut_pineapple","Tue"
94,"Female","1983-06-03 00:00:00","41.0","Standard","2.0",1,"16:43:00","18:46:00","123.0",1,1,1,"Chantal","Spinning","","Wed"
94,"Female","1983-06-03 00:00:00","41.0","Standard","2.0",1,"16:43:00","18:46:00","123.0",1,1,1,"Chantal","HIT","",""
95,"Female","2012-05-10 00:00:00","12.0","Standard","3.0",1,"10:10:00","12:50:00","160.0",1,"",1,"","BodyBalance","berry_boost","Fri"
95,"Female","2012-05-10 00:00:00","12.0","Standard","3.0",1,"10:10:00","12:50:00","160.0",1,"",1,"","","","Thu"
95,"Female","2012-05-10 00:00:00","12.0","Standard","3.0",1,"10:10:00","12:50:00","160.0",1,"",1,"","","","Wed"
96,"Male","1984-04-10 00:00:00","40.0","Standard","1.0","","10:28:00","13:25:00","177.0","","",1,"","","","Sat"
97,"Male","1995-03-24 00:00:00","29.0","Premium","3.0","","14:16:00","17:08:00","172.0","","","","","","","Fri"
97,"Male","1995-03-24 00:00:00","29.0","Premium","3.0","","14:16:00","17:08:00","172.0","","","","","","","Sun"
97,"Male","1995-03-24 00:00:00","29.0","Premium","3.0","","14:16:00","17:08:00","172.0","","","","","","","Wed"
98,"Male","2005-09-18 00:00:00","19.0","Premium","2.0","","16:57:00","18:54:00","117.0",1,1,"","Jeffrey","","coconut_pineapple","Sat"
98,"Male","2005-09-18 00:00:00","19.0","Premium","2.0","","16:57:00","18:54:00","117.0",1,1,"","Jeffrey","","","Tue"
99,"Female","1990-03-23 00:00:00","34.0","Premium","2.0","","09:35:00","12:00:00","145.0","",1,1,"Hanna","","","Fri"
99,"Female","1990-03-23 00:00:00","34.0","Premium","2.0","","09:35:00","12:00:00","145.0","",1,1,"Hanna","","","Mon"
100,"Female","2003-02-08 00:00:00","21.0","Premium","3.0","","08:34:00","10:00:00","86.0","","",1,"","","","Mon"
100,"Female","2003-02-08 00:00:00","21.0","Premium","3.0","","08:34:00","10:00:00","86.0","","",1,"","","","Sat"
100,"Female","2003-02-08 00:00:00","21.0","Premium","3.0","","08:34:00","10:00:00","86.0","","",1,"","","","Wed"
101,"Male","1980-05-18 00:00:00","44.0","Standard","3.0",1,"10:11:00","11:30:00","79.0",1,1,1,"Jeffrey","HIT","black_currant","Sat"
101,"Male","1980-05-18 00:00:00","44.0","Standard","3.0",1,"10:11:00","11:30:00","79.0",1,1,1,"Jeffrey","","","Sun"
101,"Male","1980-05-18 00:00:00","44.0","Standard","3.0",1,"10:11:00","11:30:00","79.0",1,1,1,"Jeffrey","","","Wed"
102,"Female","2000-02-15 00:00:00","24.0","Standard","3.0",1,"17:42:00","20:02:00","140.0","",1,"","Mike","BodyPump","","Fri"
102,"Female","2000-02-15 00:00:00","24.0","Standard","3.0",1,"17:42:00","20:02:00","140.0","",1,"","Mike","","","Mon"
102,"Female","2000-02-15 00:00:00","24.0","Standard","3.0",1,"17:42:00","20:02:00","140.0","",1,"","Mike","","","Sun"
103,"Male","1990-11-06 00:00:00","33.0","Standard","5.0",1,"10:29:00","11:18:00","49.0",1,1,"","Chantal","Pilates","lemon","Fri"
103,"Male","1990-11-06 00:00:00","33.0","Standard","5.0",1,"10:29:00","11:18:00","49.0",1,1,"","Chantal","BodyBalance","","Sat"
103,"Male","1990-11-06 00:00:00","33.0","Standard","5.0",1,"10:29:00","11:18:00","49.0",1,1,"","Chantal","","","Sun"
103,"Male","1990-11-06 00:00:00","33.0","Standard","5.0",1,"10:29:00","11:18:00","49.0",1,1,"","Chantal","","","Thu"
103,"Male","1990-11-06 00:00:00","33.0","Standard","5.0",1,"10:29:00","11:18:00","49.0",1,1,"","Chantal","","","Wed"
104,"Female","1976-12-20 00:00:00","47.0","Premium","2.0","","13:19:00","14:50:00","91.0",1,1,1,"Mike","","coconut_pineapple","Sat"
104,"Female","1976-12-20 00:00:00","47.0","Premium","2.0","","13:19:00","14:50:00","91.0",1,1,1,"Mike","","","Tue"
105,"Female","1986-03-15 00:00:00","38.0","Premium","1.0",1,"09:51:00","10:33:00","42.0",1,1,1,"Mike","BodyPump","passion_fruit","Mon"
105,"Female","1986-03-15 00:00:00","38.0","Premium","1.0",1,"09:51:00","10:33:00","42.0",1,1,1,"Mike","Zumba","berry_boost",""
106,"Male","2012-08-28 00:00:00","12.0","Premium","3.0",1,"19:57:00","21:28:00","91.0",1,"","","","Pilates","orange","Fri"
106,"Male","2012-08-28 00:00:00","12.0","Premium","3.0",1,"19:57:00","21:28:00","91.0",1,"","","","LesMiles","black_currant","Sun"
106,"Male","2012-08-28 00:00:00","12.0","Premium","3.0",1,"19:57:00","21:28:00","91.0",1,"","","","","","Thu"
107,"Female","2003-07-22 00:00:00","21.0","Standard","2.0","","20:13:00","21:48:00","95.0",1,"","","","","coconut_pineapple","Fri"
107,"Female","2003-07-22 00:00:00","21.0","Standard","2.0","","20:13:00","21:48:00","95.0",1,"","","","","","Mon"
108,"Female","2002-03-05 00:00:00","22.0","Standard","3.0",1,"19:52:00","20:46:00","54.0","",1,"","Chantal","Running","","Sat"
108,"Female","2002-03-05 00:00:00","22.0","Standard","3.0",1,"19:52:00","20:46:00","54.0","",1,"","Chantal","Kickboxen","","Sun"
108,"Female","2002-03-05 00:00:00","22.0","Standard","3.0",1,"19:52:00","20:46:00","54.0","",1,"","Chantal","BodyBalance","","Thu"
109,"Female","1991-03-27 00:00:00","33.0","Premium","1.0","","14:02:00","15:29:00","87.0","","","","","","","Thu"
110,"Female","2004-03-01 00:00:00","20.0","Premium","2.0",1,"17:52:00","20:41:00","169.0","","",1,"","Pilates","","Fri"
110,"Female","2004-03-01 00:00:00","20.0","Premium","2.0",1,"17:52:00","20:41:00","169.0","","",1,"","","","Wed"
111,"Female","1994-02-01 00:00:00","30.0","Standard","3.0",1,"17:43:00","18:23:00","40.0","","","","","HIT","","Sat"
111,"Female","1994-02-01 00:00:00","30.0","Standard","3.0",1,"17:43:00","18:23:00","40.0","","","","","LesMiles","","Sun"
111,"Female","1994-02-01 00:00:00","30.0","Standard","3.0",1,"17:43:00","18:23:00","40.0","","","","","","","Wed"
112,"Male","2009-03-06 00:00:00","15.0","Standard","3.0",1,"16:33:00","19:09:00","156.0","","","","","Pilates","","Fri"
112,"Male","2009-03-06 00:00:00","15.0","Standard","3.0",1,"16:33:00","19:09:00","156.0","","","","","BodyBalance","","Sun"
112,"Male","2009-03-06 00:00:00","15.0","Standard","3.0",1,"16:33:00","19:09:00","156.0","","","","","HIT","","Wed"
113,"Female","1977-07-31 00:00:00","47.0","Premium","1.0","","16:23:00","18:07:00","104.0","",1,"","Chantal","","","Sun"
114,"Female","1994-06-18 00:00:00","30.0","Premium","3.0","","13:51:00","16:13:00","142.0","",1,1,"Jeffrey","","","Sun"
114,"Female","1994-06-18 00:00:00","30.0","Premium","3.0","","13:51:00","16:13:00","142.0","",1,1,"Jeffrey","","","Thu"
114,"Female","1994-06-18 00:00:00","30.0","Premium","3.0","","13:51:00","16:13:00","142.0","",1,1,"Jeffrey","","","Tue"
115,"Female","2010-09-16 00:00:00","14.0","Premium","3.0","","14:36:00","15:11:00","35.0","",1,"","Jeffrey","","","Sat"
115,"Female","2010-09-16 00:00:00","14.0","Premium","3.0","","14:36:00","15:11:00","35.0","",1,"","Jeffrey","","","Sun"
115,"Female","2010-09-16 00:00:00","14.0","Premium","3.0","","14:36:00","15:11:00","35.0","",1,"","Jeffrey","","","Tue"
116,"Male","1991-03-17 00:00:00","33.0","Premium","4.0","","19:08:00","22:06:00","178.0",1,"",1,"","","orange","Fri"
116,"Male","1991-03-17 00:00:00","33.0","Premium","4.0","","19:08:00","22:06:00","178.0",1,"",1,"","","","Thu"
116,"Male","1991-03-17 00:00:00","33.0","Premium","4.0","","19:08:00","22:06:00","178.0",1,"",1,"","","","Tue"
116,"Male","1991-03-17 00:00:00","33.0","Premium","4.0","","19:08:00","22:06:00","178.0",1,"",1,"","","","Wed"
117,"Male","1975-04-04 00:00:00","49.0","Standard","1.0",1,"18:02:00","18:44:00","42.0",1,"","","","Pilates","berry_boost","Tue"
117,"Male","1975-04-04 00:00:00","49.0","Standard","1.0",1,"18:02:00","18:44:00","42.0",1,"","","","","lemon",""
118,"Male","1983-12-28 00:00:00","40.0","Standard","5.0","","08:23:00","09:19:00","56.0","","","","","","","Sat"
118,"Male","1983-12-28 00:00:00","40.0","Standard","5.0","","08:23:00","09:19:00","56.0","","","","","","","Sun"
118,"Male","1983-12-28 00:00:00","40.0","Standard","5.0","","08:23:00","09:19:00","56.0","","","","","","","Thu"
118,"Male","1983-12-28 00:00:00","40.0","Standard","5.0","","08:23:00","09:19:00","56.0","","","","","","","Tue"
118,"Male","1983-12-28 00:00:00","40.0","Standard","5.0","","08:23:00","09:19:00","56.0","","","","","","","Wed"
119,"Male","1978-07-07 00:00:00","46.0","Premium","3.0",1,"13:30:00","14:37:00","67.0","",1,"","Jeffrey","HIT","","Mon"
119,"Male","1978-07-07 00:00:00","46.0","Premium","3.0",1,"13:30:00","14:37:00","67.0","",1,"","Jeffrey","BodyPump","","Sun"
119,"Male","1978-07-07 00:00:00","46.0","Premium","3.0",1,"13:30:00","14:37:00","67.0","",1,"","Jeffrey","","","Wed"
120,"Female","1984-05-06 00:00:00","40.0","Standard","3.0","","14:55:00","17:18:00","143.0",1,1,1,"Chantal","","passion_fruit","Fri"
120,"Female","1984-05-06 00:00:00","40.0","Standard","3.0","","14:55:00","17:18:00","143.0",1,1,1,"Chantal","","","Tue"
120,"Female","1984-05-06 00:00:00","40.0","Standard","3.0","","14:55:00","17:18:00","143.0",1,1,1,"Chantal","","","Wed"
121,"Female","2002-03-30 00:00:00","22.0","Premium","2.0",1,"19:19:00","20:52:00","93.0",1,"","","","BodyPump","lemon","Sun"
121,"Female","2002-03-30 00:00:00","22.0","Premium","2.0",1,"19:19:00","20:52:00","93.0",1,"","","","Yoga","black_currant","Thu"
121,"Female","2002-03-30 00:00:00","22.0","Premium","2.0",1,"19:19:00","20:52:00","93.0",1,"","","","Pilates","",""
122,"Female","1981-07-02 00:00:00","43.0","Premium","1.0",1,"20:09:00","21:57:00","108.0","","",1,"","Kickboxen","","Fri"
123,"Female","1990-10-28 00:00:00","33.0","Standard","3.0","","09:46:00","12:17:00","151.0","","","","","","","Mon"
123,"Female","1990-10-28 00:00:00","33.0","Standard","3.0","","09:46:00","12:17:00","151.0","","","","","","","Sat"
123,"Female","1990-10-28 00:00:00","33.0","Standard","3.0","","09:46:00","12:17:00","151.0","","","","","","","Thu"
124,"Female","2010-07-29 00:00:00","14.0","Premium","3.0","","14:40:00","15:53:00","73.0","",1,"","Hanna","","","Fri"
124,"Female","2010-07-29 00:00:00","14.0","Premium","3.0","","14:40:00","15:53:00","73.0","",1,"","Hanna","","","Sat"
124,"Female","2010-07-29 00:00:00","14.0","Premium","3.0","","14:40:00","15:53:00","73.0","",1,"","Hanna","","","Wed"
125,"Male","2010-04-20 00:00:00","14.0","Standard","3.0","","14:09:00","16:34:00","145.0","",1,"","Jeffrey","","","Sat"
125,"Male","2010-04-20 00:00:00","14.0","Standard","3.0","","14:09:00","16:34:00","145.0","",1,"","Jeffrey","","","Sun"
125,"Male","2010-04-20 00:00:00","14.0","Standard","3.0","","14:09:00","16:34:00","145.0","",1,"","Jeffrey","","","Tue"
126,"Male","2009-10-16 00:00:00","14.0","Standard","3.0","","08:40:00","10:15:00","95.0","",1,1,"Chantal","","","Mon"
126,"Male","2009-10-16 00:00:00","14.0","Standard","3.0","","08:40:00","10:15:00","95.0","",1,1,"Chantal","","","Sat"
126,"Male","2009-10-16 00:00:00","14.0","Standard","3.0","","08:40:00","10:15:00","95.0","",1,1,"Chantal","","","Thu"
127,"Female","2004-12-16 00:00:00","19.0","Standard","3.0","","10:58:00","12:22:00","84.0","",1,1,"Hanna","","","Fri"
127,"Female","2004-12-16 00:00:00","19.0","Standard","3.0","","10:58:00","12:22:00","84.0","",1,1,"Hanna","","","Thu"
127,"Female","2004-12-16 00:00:00","19.0","Standard","3.0","","10:58:00","12:22:00","84.0","",1,1,"Hanna","","","Tue"
128,"Female","1992-02-27 00:00:00","32.0","Premium","3.0","","14:23:00","15:48:00","85.0",1,"","","","","passion_fruit","Fri"
128,"Female","1992-02-27 00:00:00","32.0","Premium","3.0","","14:23:00","15:48:00","85.0",1,"","","","","orange","Sun"
128,"Female","1992-02-27 00:00:00","32.0","Premium","3.0","","14:23:00","15:48:00","85.0",1,"","","","","","Thu"
129,"Male","1977-03-30 00:00:00","47.0","Premium","1.0",1,"12:24:00","13:14:00","50.0","",1,1,"Hanna","Running","","Sun"
129,"Male","1977-03-30 00:00:00","47.0","Premium","1.0",1,"12:24:00","13:14:00","50.0","",1,1,"Hanna","BodyBalance","",""
130,"Male","1981-05-27 00:00:00","43.0","Premium","2.0","","19:40:00","22:32:00","172.0","",1,"","Chantal","","","Sat"
130,"Male","1981-05-27 00:00:00","43.0","Premium","2.0","","19:40:00","22:32:00","172.0","",1,"","Chantal","","","Tue"
131,"Male","1989-11-17 00:00:00","34.0","Standard","3.0","","15:41:00","17:04:00","83.0",1,1,"","Hanna","","lemon","Fri"
131,"Male","1989-11-17 00:00:00","34.0","Standard","3.0","","15:41:00","17:04:00","83.0",1,1,"","Hanna","","passion_fruit","Thu"
131,"Male","1989-11-17 00:00:00","34.0","Standard","3.0","","15:41:00","17:04:00","83.0",1,1,"","Hanna","","","Tue"
132,"Male","2003-03-19 00:00:00","21.0","Premium","1.0","","18:11:00","20:51:00","160.0",1,1,1,"Hanna","","orange","Wed"
133,"Male","1997-04-26 00:00:00","27.0","Premium","2.0",1,"11:35:00","13:34:00","119.0",1,"",1,"","Zumba","orange","Fri"
133,"Male","1997-04-26 00:00:00","27.0","Premium","2.0",1,"11:35:00","13:34:00","119.0",1,"",1,"","","","Tue"
134,"Female","1993-08-20 00:00:00","31.0","Premium","5.0",1,"09:31:00","11:06:00","95.0","",1,1,"Mike","Spinning","","Fri"
134,"Female","1993-08-20 00:00:00","31.0","Premium","5.0",1,"09:31:00","11:06:00","95.0","",1,1,"Mike","BodyPump","","Mon"
134,"Female","1993-08-20 00:00:00","31.0","Premium","5.0",1,"09:31:00","11:06:00","95.0","",1,1,"Mike","","","Sat"
134,"Female","1993-08-20 00:00:00","31.0","Premium","5.0",1,"09:31:00","11:06:00","95.0","",1,1,"Mike","","","Thu"
134,"Female","1993-08-20 00:00:00","31.0","Premium","5.0",1,"09:31:00","11:06:00","95.0","",1,1,"Mike","","","Wed"
135,"Female","2003-05-19 00:00:00","21.0","Standard","2.0","","13:05:00","14:45:00","100.0",1,1,"","Mike","","passion_fruit","Sun"
135,"Female","2003-05-19 00:00:00","21.0","Standard","2.0","","13:05:00","14:45:00","100.0",1,1,"","Mike","","","Thu"
136,"Female","2009-06-30 00:00:00","15.0","Standard","2.0","","16:51:00","19:45:00","174.0",1,"","","","","coconut_pineapple","Mon"
136,"Female","2009-06-30 00:00:00","15.0","Standard","2.0","","16:51:00","19:45:00","174.0",1,"","","","","","Tue"
137,"Female","2004-09-18 00:00:00","20.0","Premium","3.0","","10:32:00","11:09:00","37.0","","",1,"","","","Sat"
137,"Female","2004-09-18 00:00:00","20.0","Premium","3.0","","10:32:00","11:09:00","37.0","","",1,"","","","Sun"
137,"Female","2004-09-18 00:00:00","20.0","Premium","3.0","","10:32:00","11:09:00","37.0","","",1,"","","","Thu"
138,"Male","1988-04-10 00:00:00","36.0","Standard","1.0","","20:55:00","22:44:00","109.0",1,"",1,"","","lemon","Tue"
139,"Female","1993-04-07 00:00:00","31.0","Standard","5.0","","19:28:00","20:10:00","42.0","","","","","","","Fri"
139,"Female","1993-04-07 00:00:00","31.0","Standard","5.0","","19:28:00","20:10:00","42.0","","","","","","","Sun"
